city,series,event_ticker,ticker,target_date,strike_type,floor_strike,cap_strike,expiration_value,result,last_price_dollars,previous_yes_bid_dollars,previous_yes_ask_dollars,open_time,close_time,settlement_ts,subtitle,volume_fp
CHI,KXHIGHCHI,KXHIGHCHI-26MAR29,KXHIGHCHI-26MAR29-B67.5,2026-03-29,between,67,68,63.00,no,0.0100,0.0000,1.0000,2026-03-28T14:00:00Z,2026-03-30T05:59:00Z,2026-03-30T12:01:58.372672Z,67° to 68°,18372.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR29,KXHIGHCHI-26MAR29-T61,2026-03-29,less,,61,63.00,no,0.0100,0.0000,1.0000,2026-03-28T14:00:00Z,2026-03-30T05:59:00Z,2026-03-30T12:01:58.372672Z,60° or below,35294.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR29,KXHIGHCHI-26MAR29-T68,2026-03-29,greater,68,,63.00,no,0.0100,0.0000,1.0000,2026-03-28T14:00:00Z,2026-03-30T05:59:00Z,2026-03-30T12:01:58.372672Z,69° or above,9904.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR30,KXHIGHCHI-26MAR30-B74.5,2026-03-30,between,74,75,81.00,no,0.0100,0.0000,1.0000,2026-03-29T14:00:00Z,2026-03-31T05:59:00Z,2026-03-31T12:01:58.02723Z,74° to 75°,15933.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR30,KXHIGHCHI-26MAR30-B76.5,2026-03-30,between,76,77,81.00,no,0.0100,0.0000,1.0000,2026-03-29T14:00:00Z,2026-03-31T05:59:00Z,2026-03-31T12:01:58.02723Z,76° to 77°,20952.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR30,KXHIGHCHI-26MAR30-B78.5,2026-03-30,between,78,79,81.00,no,0.0100,0.0000,1.0000,2026-03-29T14:00:00Z,2026-03-31T05:59:00Z,2026-03-31T12:01:58.02723Z,78° to 79°,33818.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR30,KXHIGHCHI-26MAR30-B80.5,2026-03-30,between,80,81,81.00,yes,0.9900,0.0000,1.0000,2026-03-29T14:00:00Z,2026-03-31T05:59:00Z,2026-03-31T12:01:58.02723Z,80° to 81°,43858.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR30,KXHIGHCHI-26MAR30-T74,2026-03-30,less,,74,81.00,no,0.0100,0.0000,1.0000,2026-03-29T14:00:00Z,2026-03-31T05:59:00Z,2026-03-31T12:01:58.02723Z,73° or below,28225.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR30,KXHIGHCHI-26MAR30-T81,2026-03-30,greater,81,,81.00,no,0.0100,0.0000,1.0000,2026-03-29T14:00:00Z,2026-03-31T05:59:00Z,2026-03-31T12:01:58.02723Z,82° or above,53807.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR31,KXHIGHCHI-26MAR31-B74.5,2026-03-31,between,74,75,69.00,no,0.0100,0.0000,1.0000,2026-03-30T14:00:00Z,2026-04-01T05:59:00Z,2026-04-01T12:02:17.884875Z,74° to 75°,15564.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR31,KXHIGHCHI-26MAR31-B76.5,2026-03-31,between,76,77,69.00,no,0.0100,0.0000,1.0000,2026-03-30T14:00:00Z,2026-04-01T05:59:00Z,2026-04-01T12:02:17.884875Z,76° to 77°,14654.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR31,KXHIGHCHI-26MAR31-B78.5,2026-03-31,between,78,79,69.00,no,0.0100,0.0000,1.0000,2026-03-30T14:00:00Z,2026-04-01T05:59:00Z,2026-04-01T12:02:17.884875Z,78° to 79°,7887.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR31,KXHIGHCHI-26MAR31-B80.5,2026-03-31,between,80,81,69.00,no,0.0100,0.0000,1.0000,2026-03-30T14:00:00Z,2026-04-01T05:59:00Z,2026-04-01T12:02:17.884875Z,80° to 81°,5187.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR31,KXHIGHCHI-26MAR31-T74,2026-03-31,less,,74,69.00,yes,0.9900,0.0000,1.0000,2026-03-30T14:00:00Z,2026-04-01T05:59:00Z,2026-04-01T12:02:17.884875Z,73° or below,57452.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR31,KXHIGHCHI-26MAR31-T81,2026-03-31,greater,81,,69.00,no,0.0100,0.0000,1.0000,2026-03-30T14:00:00Z,2026-04-01T05:59:00Z,2026-04-01T12:02:17.884875Z,82° or above,3354.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR01,KXHIGHCHI-26APR01-B40.5,2026-04-01,between,40,41,42.00,no,0.0100,0.0000,1.0000,2026-03-31T14:00:00Z,2026-04-02T05:59:00Z,2026-04-02T12:02:43.462752Z,40° to 41°,156778.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR01,KXHIGHCHI-26APR01-B42.5,2026-04-01,between,42,43,42.00,yes,0.9600,0.0000,1.0000,2026-03-31T14:00:00Z,2026-04-02T05:59:00Z,2026-04-02T12:02:43.462752Z,42° to 43°,33106.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR01,KXHIGHCHI-26APR01-B44.5,2026-04-01,between,44,45,42.00,no,0.0500,0.0000,1.0000,2026-03-31T14:00:00Z,2026-04-02T05:59:00Z,2026-04-02T12:02:43.462752Z,44° to 45°,19898.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR01,KXHIGHCHI-26APR01-B46.5,2026-04-01,between,46,47,42.00,no,0.0400,0.0000,1.0000,2026-03-31T14:00:00Z,2026-04-02T05:59:00Z,2026-04-02T12:02:43.462752Z,46° to 47°,12907.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR01,KXHIGHCHI-26APR01-T40,2026-04-01,less,,40,42.00,no,0.0100,0.0000,1.0000,2026-03-31T14:00:00Z,2026-04-02T05:59:00Z,2026-04-02T12:02:43.462752Z,39° or below,24157.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR01,KXHIGHCHI-26APR01-T47,2026-04-01,greater,47,,42.00,no,0.0100,0.0000,1.0000,2026-03-31T14:00:00Z,2026-04-02T05:59:00Z,2026-04-02T12:02:43.462752Z,48° or above,22653.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR02,KXHIGHCHI-26APR02-B66.5,2026-04-02,between,66,67,71.00,no,0.0100,0.0000,1.0000,2026-04-01T14:00:00Z,2026-04-03T05:59:00Z,2026-04-03T12:02:03.436998Z,66° to 67°,32973.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR02,KXHIGHCHI-26APR02-B68.5,2026-04-02,between,68,69,71.00,no,0.0100,0.0000,1.0000,2026-04-01T14:00:00Z,2026-04-03T05:59:00Z,2026-04-03T12:02:03.436998Z,68° to 69°,33110.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR02,KXHIGHCHI-26APR02-B70.5,2026-04-02,between,70,71,71.00,yes,0.9900,0.0000,1.0000,2026-04-01T14:00:00Z,2026-04-03T05:59:00Z,2026-04-03T12:02:03.436998Z,70° to 71°,63155.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR02,KXHIGHCHI-26APR02-B72.5,2026-04-02,between,72,73,71.00,no,0.0100,0.0000,1.0000,2026-04-01T14:00:00Z,2026-04-03T05:59:00Z,2026-04-03T12:02:03.436998Z,72° to 73°,40281.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR02,KXHIGHCHI-26APR02-T66,2026-04-02,less,,66,71.00,no,0.0100,0.0000,1.0000,2026-04-01T14:00:00Z,2026-04-03T05:59:00Z,2026-04-03T12:02:03.436998Z,65° or below,39507.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR02,KXHIGHCHI-26APR02-T73,2026-04-02,greater,73,,71.00,no,0.0100,0.0000,1.0000,2026-04-01T14:00:00Z,2026-04-03T05:59:00Z,2026-04-03T12:02:03.436998Z,74° or above,25173.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR03,KXHIGHCHI-26APR03-B60.5,2026-04-03,between,60,61,63.00,no,0.0100,0.0000,1.0000,2026-04-02T14:00:00Z,2026-04-04T05:59:00Z,2026-04-04T12:02:43.492856Z,60° to 61°,59735.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR03,KXHIGHCHI-26APR03-B62.5,2026-04-03,between,62,63,63.00,yes,0.9900,0.0000,1.0000,2026-04-02T14:00:00Z,2026-04-04T05:59:00Z,2026-04-04T12:02:43.492856Z,62° to 63°,50405.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR03,KXHIGHCHI-26APR03-B64.5,2026-04-03,between,64,65,63.00,no,0.0100,0.0000,1.0000,2026-04-02T14:00:00Z,2026-04-04T05:59:00Z,2026-04-04T12:02:43.492856Z,64° to 65°,23606.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR03,KXHIGHCHI-26APR03-B66.5,2026-04-03,between,66,67,63.00,no,0.0100,0.0000,1.0000,2026-04-02T14:00:00Z,2026-04-04T05:59:00Z,2026-04-04T12:02:43.492856Z,66° to 67°,8687.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR03,KXHIGHCHI-26APR03-T60,2026-04-03,less,,60,63.00,no,0.0100,0.0000,1.0000,2026-04-02T14:00:00Z,2026-04-04T05:59:00Z,2026-04-04T12:02:43.492856Z,59° or below,118593.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR03,KXHIGHCHI-26APR03-T67,2026-04-03,greater,67,,63.00,no,0.0100,0.0000,1.0000,2026-04-02T14:00:00Z,2026-04-04T05:59:00Z,2026-04-04T12:02:43.492856Z,68° or above,13868.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR04,KXHIGHCHI-26APR04-B55.5,2026-04-04,between,55,56,60.00,no,0.0100,0.0000,1.0000,2026-04-03T14:00:00Z,2026-04-05T05:59:00Z,2026-04-05T12:02:13.437945Z,55° to 56°,23384.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR04,KXHIGHCHI-26APR04-B57.5,2026-04-04,between,57,58,60.00,no,0.0100,0.0000,1.0000,2026-04-03T14:00:00Z,2026-04-05T05:59:00Z,2026-04-05T12:02:13.437945Z,57° to 58°,22186.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR04,KXHIGHCHI-26APR04-B59.5,2026-04-04,between,59,60,60.00,yes,0.9900,0.0000,1.0000,2026-04-03T14:00:00Z,2026-04-05T05:59:00Z,2026-04-05T12:02:13.437945Z,59° to 60°,32872.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR04,KXHIGHCHI-26APR04-B61.5,2026-04-04,between,61,62,60.00,no,0.0100,0.0000,1.0000,2026-04-03T14:00:00Z,2026-04-05T05:59:00Z,2026-04-05T12:02:13.437945Z,61° to 62°,31848.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR04,KXHIGHCHI-26APR04-T55,2026-04-04,less,,55,60.00,no,0.0100,0.0000,1.0000,2026-04-03T14:00:00Z,2026-04-05T05:59:00Z,2026-04-05T12:02:13.437945Z,54° or below,53095.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR04,KXHIGHCHI-26APR04-T62,2026-04-04,greater,62,,60.00,no,0.0100,0.0000,1.0000,2026-04-03T14:00:00Z,2026-04-05T05:59:00Z,2026-04-05T12:02:13.437945Z,63° or above,28431.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR05,KXHIGHCHI-26APR05-B50.5,2026-04-05,between,50,51,53.00,no,0.0100,0.0000,1.0000,2026-04-04T14:00:00Z,2026-04-06T05:59:00Z,2026-04-06T12:02:03.451758Z,50° to 51°,37944.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR05,KXHIGHCHI-26APR05-B52.5,2026-04-05,between,52,53,53.00,yes,0.9900,0.0000,1.0000,2026-04-04T14:00:00Z,2026-04-06T05:59:00Z,2026-04-06T12:02:03.451758Z,52° to 53°,30648.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR05,KXHIGHCHI-26APR05-B54.5,2026-04-05,between,54,55,53.00,no,0.0100,0.0000,1.0000,2026-04-04T14:00:00Z,2026-04-06T05:59:00Z,2026-04-06T12:02:03.451758Z,54° to 55°,19322.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR05,KXHIGHCHI-26APR05-B56.5,2026-04-05,between,56,57,53.00,no,0.0100,0.0000,1.0000,2026-04-04T14:00:00Z,2026-04-06T05:59:00Z,2026-04-06T12:02:03.451758Z,56° to 57°,10593.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR05,KXHIGHCHI-26APR05-T50,2026-04-05,less,,50,53.00,no,0.0100,0.0000,1.0000,2026-04-04T14:00:00Z,2026-04-06T05:59:00Z,2026-04-06T12:02:03.451758Z,49° or below,23975.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR05,KXHIGHCHI-26APR05-T57,2026-04-05,greater,57,,53.00,no,0.0100,0.0000,1.0000,2026-04-04T14:00:00Z,2026-04-06T05:59:00Z,2026-04-06T12:02:03.451758Z,58° or above,8206.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR06,KXHIGHCHI-26APR06-B47.5,2026-04-06,between,47,48,52.00,no,0.0100,0.0000,1.0000,2026-04-05T14:00:00Z,2026-04-07T05:59:00Z,2026-04-07T12:02:41.292826Z,47° to 48°,13668.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR06,KXHIGHCHI-26APR06-B49.5,2026-04-06,between,49,50,52.00,no,0.0100,0.0000,1.0000,2026-04-05T14:00:00Z,2026-04-07T05:59:00Z,2026-04-07T12:02:41.292826Z,49° to 50°,22724.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR06,KXHIGHCHI-26APR06-B51.5,2026-04-06,between,51,52,52.00,yes,0.9900,0.0000,1.0000,2026-04-05T14:00:00Z,2026-04-07T05:59:00Z,2026-04-07T12:02:41.292826Z,51° to 52°,23230.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR06,KXHIGHCHI-26APR06-B53.5,2026-04-06,between,53,54,52.00,no,0.0100,0.0000,1.0000,2026-04-05T14:00:00Z,2026-04-07T05:59:00Z,2026-04-07T12:02:41.292826Z,53° to 54°,16584.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR06,KXHIGHCHI-26APR06-T47,2026-04-06,less,,47,52.00,no,0.0100,0.0000,1.0000,2026-04-05T14:00:00Z,2026-04-07T05:59:00Z,2026-04-07T12:02:41.292826Z,46° or below,15667.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR06,KXHIGHCHI-26APR06-T54,2026-04-06,greater,54,,52.00,no,0.0100,0.0000,1.0000,2026-04-05T14:00:00Z,2026-04-07T05:59:00Z,2026-04-07T12:02:41.292826Z,55° or above,9203.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR07,KXHIGHCHI-26APR07-B38.5,2026-04-07,between,38,39,38.00,yes,0.9900,0.0000,1.0000,2026-04-06T14:00:00Z,2026-04-08T05:59:00Z,2026-04-08T12:03:02.498518Z,38° to 39°,33748.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR07,KXHIGHCHI-26APR07-B40.5,2026-04-07,between,40,41,38.00,no,0.0100,0.0000,1.0000,2026-04-06T14:00:00Z,2026-04-08T05:59:00Z,2026-04-08T12:03:02.498518Z,40° to 41°,24324.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR07,KXHIGHCHI-26APR07-B42.5,2026-04-07,between,42,43,38.00,no,0.0100,0.0000,1.0000,2026-04-06T14:00:00Z,2026-04-08T05:59:00Z,2026-04-08T12:03:02.498518Z,42° to 43°,16635.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR07,KXHIGHCHI-26APR07-B44.5,2026-04-07,between,44,45,38.00,no,0.0100,0.0000,1.0000,2026-04-06T14:00:00Z,2026-04-08T05:59:00Z,2026-04-08T12:03:02.498518Z,44° to 45°,7240.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR07,KXHIGHCHI-26APR07-T38,2026-04-07,less,,38,38.00,no,0.0100,0.0000,1.0000,2026-04-06T14:00:00Z,2026-04-08T05:59:00Z,2026-04-08T12:03:02.498518Z,37° or below,88670.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR07,KXHIGHCHI-26APR07-T45,2026-04-07,greater,45,,38.00,no,0.0100,0.0000,1.0000,2026-04-06T14:00:00Z,2026-04-08T05:59:00Z,2026-04-08T12:03:02.498518Z,46° or above,15906.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR08,KXHIGHCHI-26APR08-B63.5,2026-04-08,between,63,64,71.00,no,0.0100,0.0000,1.0000,2026-04-07T14:00:00Z,2026-04-09T05:59:00Z,2026-04-09T12:02:02.532207Z,63° to 64°,9610.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR08,KXHIGHCHI-26APR08-B65.5,2026-04-08,between,65,66,71.00,no,0.0100,0.0000,1.0000,2026-04-07T14:00:00Z,2026-04-09T05:59:00Z,2026-04-09T12:02:02.532207Z,65° to 66°,10618.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR08,KXHIGHCHI-26APR08-B67.5,2026-04-08,between,67,68,71.00,no,0.0100,0.0000,1.0000,2026-04-07T14:00:00Z,2026-04-09T05:59:00Z,2026-04-09T12:02:02.532207Z,67° to 68°,23818.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR08,KXHIGHCHI-26APR08-B69.5,2026-04-08,between,69,70,71.00,no,0.0100,0.0000,1.0000,2026-04-07T14:00:00Z,2026-04-09T05:59:00Z,2026-04-09T12:02:02.532207Z,69° to 70°,22054.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR08,KXHIGHCHI-26APR08-T63,2026-04-08,less,,63,71.00,no,0.0100,0.0000,1.0000,2026-04-07T14:00:00Z,2026-04-09T05:59:00Z,2026-04-09T12:02:02.532207Z,62° or below,23706.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR08,KXHIGHCHI-26APR08-T70,2026-04-08,greater,70,,71.00,yes,0.9900,0.0000,1.0000,2026-04-07T14:00:00Z,2026-04-09T05:59:00Z,2026-04-09T12:02:02.532207Z,71° or above,35551.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR09,KXHIGHCHI-26APR09-B65.5,2026-04-09,between,65,66,71.00,no,0.0100,0.0000,1.0000,2026-04-08T14:00:00Z,2026-04-10T05:59:00Z,2026-04-10T12:02:24.532412Z,65° to 66°,25735.19
CHI,KXHIGHCHI,KXHIGHCHI-26APR09,KXHIGHCHI-26APR09-B67.5,2026-04-09,between,67,68,71.00,no,0.0100,0.0000,1.0000,2026-04-08T14:00:00Z,2026-04-10T05:59:00Z,2026-04-10T12:02:24.532412Z,67° to 68°,16195.84
CHI,KXHIGHCHI,KXHIGHCHI-26APR09,KXHIGHCHI-26APR09-B69.5,2026-04-09,between,69,70,71.00,no,0.0100,0.0000,1.0000,2026-04-08T14:00:00Z,2026-04-10T05:59:00Z,2026-04-10T12:02:24.532412Z,69° to 70°,37191.02
CHI,KXHIGHCHI,KXHIGHCHI-26APR09,KXHIGHCHI-26APR09-B71.5,2026-04-09,between,71,72,71.00,yes,0.9900,0.0000,1.0000,2026-04-08T14:00:00Z,2026-04-10T05:59:00Z,2026-04-10T12:02:24.532412Z,71° to 72°,41857.46
CHI,KXHIGHCHI,KXHIGHCHI-26APR09,KXHIGHCHI-26APR09-T65,2026-04-09,less,,65,71.00,no,0.0100,0.0000,1.0000,2026-04-08T14:00:00Z,2026-04-10T05:59:00Z,2026-04-10T12:02:24.532412Z,64° or below,23337.61
CHI,KXHIGHCHI,KXHIGHCHI-26APR09,KXHIGHCHI-26APR09-T72,2026-04-09,greater,72,,71.00,no,0.0100,0.0000,1.0000,2026-04-08T14:00:00Z,2026-04-10T05:59:00Z,2026-04-10T12:02:24.532412Z,73° or above,28770.85
CHI,KXHIGHCHI,KXHIGHCHI-26APR10,KXHIGHCHI-26APR10-B50.5,2026-04-10,between,50,51,53.00,no,0.0100,0.0000,1.0000,2026-04-09T14:00:00Z,2026-04-11T05:59:00Z,2026-04-11T12:02:19.953633Z,50° to 51°,69952.48
CHI,KXHIGHCHI,KXHIGHCHI-26APR10,KXHIGHCHI-26APR10-B52.5,2026-04-10,between,52,53,53.00,yes,0.9900,0.0000,1.0000,2026-04-09T14:00:00Z,2026-04-11T05:59:00Z,2026-04-11T12:02:19.953633Z,52° to 53°,40618.07
CHI,KXHIGHCHI,KXHIGHCHI-26APR10,KXHIGHCHI-26APR10-B54.5,2026-04-10,between,54,55,53.00,no,0.0100,0.0000,1.0000,2026-04-09T14:00:00Z,2026-04-11T05:59:00Z,2026-04-11T12:02:19.953633Z,54° to 55°,30212.74
CHI,KXHIGHCHI,KXHIGHCHI-26APR10,KXHIGHCHI-26APR10-B56.5,2026-04-10,between,56,57,53.00,no,0.0100,0.0000,1.0000,2026-04-09T14:00:00Z,2026-04-11T05:59:00Z,2026-04-11T12:02:19.953633Z,56° to 57°,10819.06
CHI,KXHIGHCHI,KXHIGHCHI-26APR10,KXHIGHCHI-26APR10-T50,2026-04-10,less,,50,53.00,no,0.0100,0.0000,1.0000,2026-04-09T14:00:00Z,2026-04-11T05:59:00Z,2026-04-11T12:02:19.953633Z,49° or below,68410.15
CHI,KXHIGHCHI,KXHIGHCHI-26APR10,KXHIGHCHI-26APR10-T57,2026-04-10,greater,57,,53.00,no,0.0100,0.0000,1.0000,2026-04-09T14:00:00Z,2026-04-11T05:59:00Z,2026-04-11T12:02:19.953633Z,58° or above,17099.78
CHI,KXHIGHCHI,KXHIGHCHI-26APR11,KXHIGHCHI-26APR11-B51.5,2026-04-11,between,51,52,58.00,no,0.0100,0.0000,1.0000,2026-04-10T14:00:00Z,2026-04-12T05:59:00Z,2026-04-12T15:36:29.936574Z,51° to 52°,32344.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR11,KXHIGHCHI-26APR11-B53.5,2026-04-11,between,53,54,58.00,no,0.0100,0.0000,1.0000,2026-04-10T14:00:00Z,2026-04-12T05:59:00Z,2026-04-12T15:36:29.936574Z,53° to 54°,77461.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR11,KXHIGHCHI-26APR11-B55.5,2026-04-11,between,55,56,58.00,no,0.0100,0.0000,1.0000,2026-04-10T14:00:00Z,2026-04-12T05:59:00Z,2026-04-12T15:36:29.936574Z,55° to 56°,50421.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR11,KXHIGHCHI-26APR11-B57.5,2026-04-11,between,57,58,58.00,yes,0.9700,0.0000,1.0000,2026-04-10T14:00:00Z,2026-04-12T05:59:00Z,2026-04-12T15:36:29.936574Z,57° to 58°,55840.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR11,KXHIGHCHI-26APR11-T51,2026-04-11,less,,51,58.00,no,0.0100,0.0000,1.0000,2026-04-10T14:00:00Z,2026-04-12T05:59:00Z,2026-04-12T15:36:29.936574Z,50° or below,13202.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR11,KXHIGHCHI-26APR11-T58,2026-04-11,greater,58,,58.00,no,0.1400,0.0000,1.0000,2026-04-10T14:00:00Z,2026-04-12T05:59:00Z,2026-04-12T15:36:29.936574Z,59° or above,55986.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR12,KXHIGHCHI-26APR12-B74.5,2026-04-12,between,74,75,81.00,no,0.0100,0.0000,1.0000,2026-04-11T14:00:00Z,2026-04-13T05:59:00Z,2026-04-13T12:02:09.94565Z,74° to 75°,21357.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR12,KXHIGHCHI-26APR12-B76.5,2026-04-12,between,76,77,81.00,no,0.0100,0.0000,1.0000,2026-04-11T14:00:00Z,2026-04-13T05:59:00Z,2026-04-13T12:02:09.94565Z,76° to 77°,17223.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR12,KXHIGHCHI-26APR12-B78.5,2026-04-12,between,78,79,81.00,no,0.0100,0.0000,1.0000,2026-04-11T14:00:00Z,2026-04-13T05:59:00Z,2026-04-13T12:02:09.94565Z,78° to 79°,21857.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR12,KXHIGHCHI-26APR12-B80.5,2026-04-12,between,80,81,81.00,yes,0.9900,0.0000,1.0000,2026-04-11T14:00:00Z,2026-04-13T05:59:00Z,2026-04-13T12:02:09.94565Z,80° to 81°,44109.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR12,KXHIGHCHI-26APR12-T74,2026-04-12,less,,74,81.00,no,0.0100,0.0000,1.0000,2026-04-11T14:00:00Z,2026-04-13T05:59:00Z,2026-04-13T12:02:09.94565Z,73° or below,20084.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR12,KXHIGHCHI-26APR12-T81,2026-04-12,greater,81,,81.00,no,0.0100,0.0000,1.0000,2026-04-11T14:00:00Z,2026-04-13T05:59:00Z,2026-04-13T12:02:09.94565Z,82° or above,40123.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR13,KXHIGHCHI-26APR13-B76.5,2026-04-13,between,76,77,79.00,no,0.0100,0.0000,1.0000,2026-04-12T14:00:00Z,2026-04-14T05:59:00Z,2026-04-14T12:03:39.938294Z,76° to 77°,63114.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR13,KXHIGHCHI-26APR13-B78.5,2026-04-13,between,78,79,79.00,yes,0.9900,0.0000,1.0000,2026-04-12T14:00:00Z,2026-04-14T05:59:00Z,2026-04-14T12:03:39.938294Z,78° to 79°,53238.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR13,KXHIGHCHI-26APR13-B80.5,2026-04-13,between,80,81,79.00,no,0.0100,0.0000,1.0000,2026-04-12T14:00:00Z,2026-04-14T05:59:00Z,2026-04-14T12:03:39.938294Z,80° to 81°,53369.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR13,KXHIGHCHI-26APR13-B82.5,2026-04-13,between,82,83,79.00,no,0.0100,0.0000,1.0000,2026-04-12T14:00:00Z,2026-04-14T05:59:00Z,2026-04-14T12:03:39.938294Z,82° to 83°,24569.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR13,KXHIGHCHI-26APR13-T76,2026-04-13,less,,76,79.00,no,0.0100,0.0000,1.0000,2026-04-12T14:00:00Z,2026-04-14T05:59:00Z,2026-04-14T12:03:39.938294Z,75° or below,91061.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR13,KXHIGHCHI-26APR13-T83,2026-04-13,greater,83,,79.00,no,0.0100,0.0000,1.0000,2026-04-12T14:00:00Z,2026-04-14T05:59:00Z,2026-04-14T12:03:39.938294Z,84° or above,19021.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR14,KXHIGHCHI-26APR14-B78.5,2026-04-14,between,78,79,82.00,no,0.0100,0.0000,1.0000,2026-04-13T14:00:00Z,2026-04-15T05:59:00Z,2026-04-15T12:02:19.896769Z,78° to 79°,35455.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR14,KXHIGHCHI-26APR14-B80.5,2026-04-14,between,80,81,82.00,no,0.0100,0.0000,1.0000,2026-04-13T14:00:00Z,2026-04-15T05:59:00Z,2026-04-15T12:02:19.896769Z,80° to 81°,41594.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR14,KXHIGHCHI-26APR14-B82.5,2026-04-14,between,82,83,82.00,yes,0.9900,0.0000,1.0000,2026-04-13T14:00:00Z,2026-04-15T05:59:00Z,2026-04-15T12:02:19.896769Z,82° to 83°,34043.00
CHI,KXHIGHCHI,KXHIGHCHI-26APR14,KXHIGHCHI-26APR14-B84.5,2026-04-14,between,84,85,82.00,no,0.0100,0.0000,1.0000,2026-04-13T14:00:00Z,2026-04-15T05:59:00Z,2026-04-15T12:02:19.896769Z,84° to 85°,30188.00
